shipname|shipaddress|shipcity|shipregion|shippostalcode|shipcountry|customerid|customername|address|city|region|postalcode|country|salesperson|orderid|orderdate|requireddate|shippeddate|shippername|productid|productname|unitprice|quantity|discount|extendedprice|freight
Great Lakes Food Market|"2732 Baker Blvd."|Eugene|OR|"97403"|USA|GREAL|Great Lakes Food Market|"2732 Baker Blvd."|Eugene|OR|"97403"|USA|0.0|10656|"1997-09-04 00:00:00"|"1997-10-02 00:00:00"|"1997-09-10 00:00:00"|Speedy Express|14|Tofu|23.2500|3|0.0|69.0|57.1500
Great Lakes Food Market|"2732 Baker Blvd."|Eugene|OR|"97403"|USA|GREAL|Great Lakes Food Market|"2732 Baker Blvd."|Eugene|OR|"97403"|USA|0.0|10656|"1997-09-04 00:00:00"|"1997-10-02 00:00:00"|"1997-09-10 00:00:00"|Speedy Express|44|Gula Malacca|19.4500|28|0.0|544.0|57.1500
Great Lakes Food Market|"2732 Baker Blvd."|Eugene|OR|"97403"|USA|GREAL|Great Lakes Food Market|"2732 Baker Blvd."|Eugene|OR|"97403"|USA|0.0|10656|"1997-09-04 00:00:00"|"1997-10-02 00:00:00"|"1997-09-10 00:00:00"|Speedy Express|47|Zaanse koeken|9.5000|6|0.0|57.0|57.1500
Queen Cozinha|Alameda dos Canrios, 891|Sao Paulo|SP|"05487-020"|Brazil|QUEEN|Queen Cozinha|Alameda dos Canrios, 891|Sao Paulo|SP|"05487-020"|Brazil|0.0|10704|"1997-10-14 00:00:00"|"1997-11-11 00:00:00"|"1997-11-07 00:00:00"|Speedy Express|4|Chef Anton's Cajun Seasoning|22.0000|6|0.0|132.0|4.7800
Queen Cozinha|Alameda dos Canrios, 891|Sao Paulo|SP|"05487-020"|Brazil|QUEEN|Queen Cozinha|Alameda dos Canrios, 891|Sao Paulo|SP|"05487-020"|Brazil|0.0|10704|"1997-10-14 00:00:00"|"1997-11-11 00:00:00"|"1997-11-07 00:00:00"|Speedy Express|24|Guaran Fantstica|4.5000|35|0.0|157.0|4.7800
Queen Cozinha|Alameda dos Canrios, 891|Sao Paulo|SP|"05487-020"|Brazil|QUEEN|Queen Cozinha|Alameda dos Canrios, 891|Sao Paulo|SP|"05487-020"|Brazil|0.0|10704|"1997-10-14 00:00:00"|"1997-11-11 00:00:00"|"1997-11-07 00:00:00"|Speedy Express|48|Chocolade|12.7500|24|0.0|306.0|4.7800
Vaffeljernet|Smagsloget 45|rhus||"8200"|Denmark|VAFFE|Vaffeljernet|Smagsloget 45|rhus||"8200"|Denmark|0.0|10744|"1997-11-17 00:00:00"|"1997-12-15 00:00:00"|"1997-11-24 00:00:00"|Speedy Express|40|Boston Crab Meat|18.4000|50|0.0|920.0|69.1900
Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|PICCO|Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|0.0|10747|"1997-11-19 00:00:00"|"1997-12-17 00:00:00"|"1997-11-26 00:00:00"|Speedy Express|31|Gorgonzola Telino|12.5000|8|0.0|100.0|117.3300
Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|PICCO|Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|0.0|10747|"1997-11-19 00:00:00"|"1997-12-17 00:00:00"|"1997-11-26 00:00:00"|Speedy Express|41|Jack's New England Clam Chowder|9.6500|35|0.0|337.0|117.3300
Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|PICCO|Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|0.0|10747|"1997-11-19 00:00:00"|"1997-12-17 00:00:00"|"1997-11-26 00:00:00"|Speedy Express|63|Vegie-spread|43.9000|9|0.0|395.0|117.3300
Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|PICCO|Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|0.0|10747|"1997-11-19 00:00:00"|"1997-12-17 00:00:00"|"1997-11-26 00:00:00"|Speedy Express|69|Gudbrandsdalsost|36.0000|30|0.0|1080.0|117.3300
Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|SAVEA|Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|0.0|10757|"1997-11-27 00:00:00"|"1997-12-25 00:00:00"|"1997-12-15 00:00:00"|Speedy Express|34|Sasquatch Ale|14.0000|30|0.0|420.0|8.1900
Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|SAVEA|Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|0.0|10757|"1997-11-27 00:00:00"|"1997-12-25 00:00:00"|"1997-12-15 00:00:00"|Speedy Express|59|Raclette Courdavault|55.0000|7|0.0|385.0|8.1900
Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|SAVEA|Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|0.0|10757|"1997-11-27 00:00:00"|"1997-12-25 00:00:00"|"1997-12-15 00:00:00"|Speedy Express|62|Tarte au sucre|49.3000|30|0.0|1479.0|8.1900
Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|SAVEA|Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|0.0|10757|"1997-11-27 00:00:00"|"1997-12-25 00:00:00"|"1997-12-15 00:00:00"|Speedy Express|64|Wimmers gute Semmelkndel|33.2500|24|0.0|798.0|8.1900
Gourmet Lanchonetes|Av. Brasil, 442|Campinas|SP|"04876-786"|Brazil|GOURL|Gourmet Lanchonetes|Av. Brasil, 442|Campinas|SP|"04876-786"|Brazil|0.0|10790|"1997-12-22 00:00:00"|"1998-01-19 00:00:00"|"1997-12-26 00:00:00"|Speedy Express|7|Uncle Bob's Organic Dried Pears|30.0000|3|0.0|90.0|28.2300
Gourmet Lanchonetes|Av. Brasil, 442|Campinas|SP|"04876-786"|Brazil|GOURL|Gourmet Lanchonetes|Av. Brasil, 442|Campinas|SP|"04876-786"|Brazil|0.0|10790|"1997-12-22 00:00:00"|"1998-01-19 00:00:00"|"1997-12-26 00:00:00"|Speedy Express|56|Gnocchi di nonna Alice|38.0000|20|0.0|760.0|28.2300
Que Delcia|Rua da Panificadora, 12|Rio de Janeiro|RJ|"02389-673"|Brazil|QUEDE|Que Delcia|Rua da Panificadora, 12|Rio de Janeiro|RJ|"02389-673"|Brazil|0.0|10794|"1997-12-24 00:00:00"|"1998-01-21 00:00:00"|"1998-01-02 00:00:00"|Speedy Express|14|Tofu|23.2500|15|0.0|348.0|21.4900
Que Delcia|Rua da Panificadora, 12|Rio de Janeiro|RJ|"02389-673"|Brazil|QUEDE|Que Delcia|Rua da Panificadora, 12|Rio de Janeiro|RJ|"02389-673"|Brazil|0.0|10794|"1997-12-24 00:00:00"|"1998-01-21 00:00:00"|"1998-01-02 00:00:00"|Speedy Express|54|Tourtire|7.4500|6|0.0|44.0|21.4900
Blondel pre et fils|"24, place Klber"|Strasbourg||"67000"|France|BLONP|Blondesddsl pre et fils|"24, place Klber"|Strasbourg||"67000"|France|0.0|10826|"1998-01-12 00:00:00"|"1998-02-09 00:00:00"|"1998-02-06 00:00:00"|Speedy Express|31|Gorgonzola Telino|12.5000|35|0.0|437.0|7.0900
Blondel pre et fils|"24, place Klber"|Strasbourg||"67000"|France|BLONP|Blondesddsl pre et fils|"24, place Klber"|Strasbourg||"67000"|France|0.0|10826|"1998-01-12 00:00:00"|"1998-02-09 00:00:00"|"1998-02-06 00:00:00"|Speedy Express|57|Ravioli Angelo|19.5000|15|0.0|292.0|7.0900
Lonesome Pine Restaurant|"89 Chiaroscuro Rd."|Portland|OR|"97219"|USA|LONEP|Lonesome Pine Restaurant|"89 Chiaroscuro Rd."|Portland|OR|"97219"|USA|0.0|10867|"1998-02-03 00:00:00"|"1998-03-17 00:00:00"|"1998-02-11 00:00:00"|Speedy Express|53|Perth Pasties|32.8000|3|0.0|98.0|1.9300
Queen Cozinha|Alameda dos Canrios, 891|Sao Paulo|SP|"05487-020"|Brazil|QUEEN|Queen Cozinha|Alameda dos Canrios, 891|Sao Paulo|SP|"05487-020"|Brazil|0.0|10914|"1998-02-27 00:00:00"|"1998-03-27 00:00:00"|"1998-03-02 00:00:00"|Speedy Express|71|Flotemysost|21.5000|25|0.0|537.0|21.1900
Frankenversand|Berliner Platz 43|Mnchen||"80805"|Germany|FRANK|Frankenversand|Berliner Platz 43|Mnchen||"80805"|Germany|0.0|10929|"1998-03-05 00:00:00"|"1998-04-02 00:00:00"|"1998-03-12 00:00:00"|Speedy Express|21|Sir Rodney's Scones|10.0000|60|0.0|600.0|33.9300
Frankenversand|Berliner Platz 43|Mnchen||"80805"|Germany|FRANK|Frankenversand|Berliner Platz 43|Mnchen||"80805"|Germany|0.0|10929|"1998-03-05 00:00:00"|"1998-04-02 00:00:00"|"1998-03-12 00:00:00"|Speedy Express|75|Rhnbru Klosterbier|7.7500|49|0.0|379.0|33.9300
Frankenversand|Berliner Platz 43|Mnchen||"80805"|Germany|FRANK|Frankenversand|Berliner Platz 43|Mnchen||"80805"|Germany|0.0|10929|"1998-03-05 00:00:00"|"1998-04-02 00:00:00"|"1998-03-12 00:00:00"|Speedy Express|77|Original Frankfurter grne Soe|13.0000|15|0.0|195.0|33.9300
B-s Beverages|Fauntleroy Circus|London||EC2 5NT|UK|BSBEV|B's Beverages|Fauntleroy Circus|London||EC2 5NT|UK|0.0|10289|"1996-08-26 00:00:00"|"1996-09-23 00:00:00"|"1996-08-28 00:00:00"|Federal Shipping|3|Aniseed Syrup|8.0000|30|0.0|240.0|22.7700
B-s Beverages|Fauntleroy Circus|London||EC2 5NT|UK|BSBEV|B's Beverages|Fauntleroy Circus|London||EC2 5NT|UK|0.0|10289|"1996-08-26 00:00:00"|"1996-09-23 00:00:00"|"1996-08-28 00:00:00"|Federal Shipping|64|Wimmers gute Semmelkndel|26.6000|9|0.0|239.0|22.7700
Ana Trujillo Emparedados y helados|Avda. de la Constitucin 2222|Mxico D.F.||"5021"|Mexico|ANATR|Ana Trujillo Emparedados y helados|Avda. de la Constitucin 2222|Mxico D.F.||"05021"|Mexico|0.0|10308|"1996-09-18 00:00:00"|"1996-10-16 00:00:00"|"1996-09-24 00:00:00"|Federal Shipping|69|Gudbrandsdalsost|28.8000|1|0.0|28.0|1.6100
Ana Trujillo Emparedados y helados|Avda. de la Constitucin 2222|Mxico D.F.||"5021"|Mexico|ANATR|Ana Trujillo Emparedados y helados|Avda. de la Constitucin 2222|Mxico D.F.||"05021"|Mexico|0.0|10308|"1996-09-18 00:00:00"|"1996-10-16 00:00:00"|"1996-09-24 00:00:00"|Federal Shipping|70|Outback Lager|12.0000|5|0.0|60.0|1.6100
Tortuga Restaurante|Avda. Azteca 123|Mxico D.F.||"5033"|Mexico|TORTU|Tortuga Restaurante|Avda. Azteca 123|Mxico D.F.||"05033"|Mexico|0.0|10319|"1996-10-02 00:00:00"|"1996-10-30 00:00:00"|"1996-10-11 00:00:00"|Federal Shipping|17|Alice Mutton|31.2000|8|0.0|249.0|64.5000
Tortuga Restaurante|Avda. Azteca 123|Mxico D.F.||"5033"|Mexico|TORTU|Tortuga Restaurante|Avda. Azteca 123|Mxico D.F.||"05033"|Mexico|0.0|10319|"1996-10-02 00:00:00"|"1996-10-30 00:00:00"|"1996-10-11 00:00:00"|Federal Shipping|28|Rssle Sauerkraut|36.4000|14|0.0|509.0|64.5000
Tortuga Restaurante|Avda. Azteca 123|Mxico D.F.||"5033"|Mexico|TORTU|Tortuga Restaurante|Avda. Azteca 123|Mxico D.F.||"05033"|Mexico|0.0|10319|"1996-10-02 00:00:00"|"1996-10-30 00:00:00"|"1996-10-11 00:00:00"|Federal Shipping|76|Lakkalikri|14.4000|30|0.0|432.0|64.5000
Pericles Comidas clsicas|Calle Dr. Jorge Cash 321|Mxico D.F.||"5033"|Mexico|PERIC|Pericles Comidas clsicas|Calle Dr. Jorge Cash 321|Mxico D.F.||"05033"|Mexico|0.0|10322|"1996-10-04 00:00:00"|"1996-11-01 00:00:00"|"1996-10-23 00:00:00"|Federal Shipping|52|Filo Mix|5.6000|20|0.0|112.0|0.4000
Simons bistro|Vinbltet 34|Kobenhavn||"1734"|Denmark|SIMOB|Simons bistro|Vinbltet 34|Kobenhavn||"1734"|Denmark|0.0|10341|"1996-10-29 00:00:00"|"1996-11-26 00:00:00"|"1996-11-05 00:00:00"|Federal Shipping|33|Geitost|2.0000|8|0.0|16.0|26.7800
Simons bistro|Vinbltet 34|Kobenhavn||"1734"|Denmark|SIMOB|Simons bistro|Vinbltet 34|Kobenhavn||"1734"|Denmark|0.0|10341|"1996-10-29 00:00:00"|"1996-11-26 00:00:00"|"1996-11-05 00:00:00"|Federal Shipping|59|Raclette Courdavault|44.0000|9|0.0|396.0|26.7800
Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|PICCO|Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|0.0|10353|"1996-11-13 00:00:00"|"1996-12-11 00:00:00"|"1996-11-25 00:00:00"|Federal Shipping|11|Queso Cabrales|16.8000|12|0.0|201.0|360.6300
Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|PICCO|Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|0.0|10353|"1996-11-13 00:00:00"|"1996-12-11 00:00:00"|"1996-11-25 00:00:00"|Federal Shipping|38|Cte de Blaye|210.8000|50|0.0|10540.0|360.6300
Vaffeljernet|Smagsloget 45|rhus||"8200"|Denmark|VAFFE|Vaffeljernet|Smagsloget 45|rhus||"8200"|Denmark|0.0|10367|"1996-11-28 00:00:00"|"1996-12-26 00:00:00"|"1996-12-02 00:00:00"|Federal Shipping|34|Sasquatch Ale|11.2000|36|0.0|403.0|13.5500
Vaffeljernet|Smagsloget 45|rhus||"8200"|Denmark|VAFFE|Vaffeljernet|Smagsloget 45|rhus||"8200"|Denmark|0.0|10367|"1996-11-28 00:00:00"|"1996-12-26 00:00:00"|"1996-12-02 00:00:00"|Federal Shipping|54|Tourtire|5.9000|18|0.0|106.0|13.5500
Vaffeljernet|Smagsloget 45|rhus||"8200"|Denmark|VAFFE|Vaffeljernet|Smagsloget 45|rhus||"8200"|Denmark|0.0|10367|"1996-11-28 00:00:00"|"1996-12-26 00:00:00"|"1996-12-02 00:00:00"|Federal Shipping|65|Louisiana Fiery Hot Pepper Sauce|16.8000|15|0.0|252.0|13.5500
Vaffeljernet|Smagsloget 45|rhus||"8200"|Denmark|VAFFE|Vaffeljernet|Smagsloget 45|rhus||"8200"|Denmark|0.0|10367|"1996-11-28 00:00:00"|"1996-12-26 00:00:00"|"1996-12-02 00:00:00"|Federal Shipping|77|Original Frankfurter grne Soe|10.4000|7|0.0|72.0|13.5500
Suprmes dlices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|SUPRD|Suprmes dlices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|0.0|10458|"1997-02-26 00:00:00"|"1997-03-26 00:00:00"|"1997-03-04 00:00:00"|Federal Shipping|26|Gumbr Gummibrchen|24.9000|30|0.0|747.0|147.0600
Suprmes dlices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|SUPRD|Suprmes dlices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|0.0|10458|"1997-02-26 00:00:00"|"1997-03-26 00:00:00"|"1997-03-04 00:00:00"|Federal Shipping|28|Rssle Sauerkraut|36.4000|30|0.0|1092.0|147.0600
Suprmes dlices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|SUPRD|Suprmes dlices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|0.0|10458|"1997-02-26 00:00:00"|"1997-03-26 00:00:00"|"1997-03-04 00:00:00"|Federal Shipping|43|Ipoh Coffee|36.8000|20|0.0|736.0|147.0600
Suprmes dlices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|SUPRD|Suprmes dlices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|0.0|10458|"1997-02-26 00:00:00"|"1997-03-26 00:00:00"|"1997-03-04 00:00:00"|Federal Shipping|56|Gnocchi di nonna Alice|30.4000|15|0.0|456.0|147.0600
Suprmes dlices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|SUPRD|Suprmes dlices|Boulevard Tirou, 255|Charleroi||B-6000|Belgium|0.0|10458|"1997-02-26 00:00:00"|"1997-03-26 00:00:00"|"1997-03-04 00:00:00"|Federal Shipping|71|Flotemysost|17.2000|50|0.0|860.0|147.0600
Eastern Connection|"35 King George"|London||WX3 6FW|UK|EASTC|Eastern Connection|"35 King George"|London||WX3 6FW|UK|0.0|10532|"1997-05-09 00:00:00"|"1997-06-06 00:00:00"|"1997-05-12 00:00:00"|Federal Shipping|30|Nord-Ost Matjeshering|25.8900|15|0.0|388.0|74.4600
Eastern Connection|"35 King George"|London||WX3 6FW|UK|EASTC|Eastern Connection|"35 King George"|London||WX3 6FW|UK|0.0|10532|"1997-05-09 00:00:00"|"1997-06-06 00:00:00"|"1997-05-12 00:00:00"|Federal Shipping|66|Louisiana Hot Spiced Okra|17.0000|24|0.0|408.0|74.4600
Godos Cocina Tpica|C/ Romero, 33|Sevilla||"41101"|Spain|GODOS|Godos Cocina Tpica|C/ Romero, 33|Sevilla||"41101"|Spain|0.0|10550|"1997-05-28 00:00:00"|"1997-06-25 00:00:00"|"1997-06-06 00:00:00"|Federal Shipping|17|Alice Mutton|39.0000|8|0.0|312.0|4.3200
Godos Cocina Tpica|C/ Romero, 33|Sevilla||"41101"|Spain|GODOS|Godos Cocina Tpica|C/ Romero, 33|Sevilla||"41101"|Spain|0.0|10550|"1997-05-28 00:00:00"|"1997-06-25 00:00:00"|"1997-06-06 00:00:00"|Federal Shipping|19|Teatime Chocolate Biscuits|9.2000|10|0.0|92.0|4.3200
Godos Cocina Tpica|C/ Romero, 33|Sevilla||"41101"|Spain|GODOS|Godos Cocina Tpica|C/ Romero, 33|Sevilla||"41101"|Spain|0.0|10550|"1997-05-28 00:00:00"|"1997-06-25 00:00:00"|"1997-06-06 00:00:00"|Federal Shipping|21|Sir Rodney's Scones|10.0000|6|0.0|60.0|4.3200
Godos Cocina Tpica|C/ Romero, 33|Sevilla||"41101"|Spain|GODOS|Godos Cocina Tpica|C/ Romero, 33|Sevilla||"41101"|Spain|0.0|10550|"1997-05-28 00:00:00"|"1997-06-25 00:00:00"|"1997-06-06 00:00:00"|Federal Shipping|61|Sirop d'rable|28.5000|10|0.0|285.0|4.3200
Antonio Moreno Taquera|Mataderos 2312|Mxico D.F.||"5023"|Mexico|ANTON|Antonio Moreno Taquera|Mataderos  2312|Mxico D.F.||"05023"|Mexico|0.0|10573|"1997-06-19 00:00:00"|"1997-07-17 00:00:00"|"1997-06-20 00:00:00"|Federal Shipping|17|Alice Mutton|39.0000|18|0.0|702.0|84.8400
Antonio Moreno Taquera|Mataderos 2312|Mxico D.F.||"5023"|Mexico|ANTON|Antonio Moreno Taquera|Mataderos  2312|Mxico D.F.||"05023"|Mexico|0.0|10573|"1997-06-19 00:00:00"|"1997-07-17 00:00:00"|"1997-06-20 00:00:00"|Federal Shipping|34|Sasquatch Ale|14.0000|40|0.0|560.0|84.8400
Antonio Moreno Taquera|Mataderos 2312|Mxico D.F.||"5023"|Mexico|ANTON|Antonio Moreno Taquera|Mataderos  2312|Mxico D.F.||"05023"|Mexico|0.0|10573|"1997-06-19 00:00:00"|"1997-07-17 00:00:00"|"1997-06-20 00:00:00"|Federal Shipping|53|Perth Pasties|32.8000|25|0.0|820.0|84.8400
Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|PICCO|Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|0.0|10597|"1997-07-11 00:00:00"|"1997-08-08 00:00:00"|"1997-07-18 00:00:00"|Federal Shipping|24|Guaran Fantstica|4.5000|35|0.0|157.0|35.1200
Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|PICCO|Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|0.0|10597|"1997-07-11 00:00:00"|"1997-08-08 00:00:00"|"1997-07-18 00:00:00"|Federal Shipping|57|Ravioli Angelo|19.5000|20|0.0|390.0|35.1200
Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|PICCO|Piccolo und mehr|Geislweg 14|Salzburg||"5020"|Austria|0.0|10597|"1997-07-11 00:00:00"|"1997-08-08 00:00:00"|"1997-07-18 00:00:00"|Federal Shipping|65|Louisiana Fiery Hot Pepper Sauce|21.0500|12|0.0|252.0|35.1200
Ernst Handel|Kirchgasse 6|Graz||"8010"|Austria|ERNSH|Ernst Handel|Kirchgasse 6|Graz||"8010"|Austria|0.0|10633|"1997-08-15 00:00:00"|"1997-09-12 00:00:00"|"1997-08-18 00:00:00"|Federal Shipping|12|Queso Manchego La Pastora|38.0000|36|0.0|1368.0|477.9000
Ernst Handel|Kirchgasse 6|Graz||"8010"|Austria|ERNSH|Ernst Handel|Kirchgasse 6|Graz||"8010"|Austria|0.0|10633|"1997-08-15 00:00:00"|"1997-09-12 00:00:00"|"1997-08-18 00:00:00"|Federal Shipping|13|Konbu|6.0000|13|0.0|78.0|477.9000
Ernst Handel|Kirchgasse 6|Graz||"8010"|Austria|ERNSH|Ernst Handel|Kirchgasse 6|Graz||"8010"|Austria|0.0|10633|"1997-08-15 00:00:00"|"1997-09-12 00:00:00"|"1997-08-18 00:00:00"|Federal Shipping|26|Gumbr Gummibrchen|31.2300|35|0.0|1093.0|477.9000
Ernst Handel|Kirchgasse 6|Graz||"8010"|Austria|ERNSH|Ernst Handel|Kirchgasse 6|Graz||"8010"|Austria|0.0|10633|"1997-08-15 00:00:00"|"1997-09-12 00:00:00"|"1997-08-18 00:00:00"|Federal Shipping|62|Tarte au sucre|49.3000|80|0.0|3944.0|477.9000
Sant Gourmet|Erling Skakkes gate 78|Stavern||"4110"|Norway|SANTG|Sant Gourmet|Erling Skakkes gate 78|Stavern||"4110"|Norway|0.0|10639|"1997-08-20 00:00:00"|"1997-09-17 00:00:00"|"1997-08-27 00:00:00"|Federal Shipping|18|Carnarvon Tigers|62.5000|8|0.0|500.0|38.6400
Simons bistro|Vinbltet 34|Kobenhavn||"1734"|Denmark|SIMOB|Simons bistro|Vinbltet 34|Kobenhavn||"1734"|Denmark|0.0|10642|"1997-08-22 00:00:00"|"1997-09-19 00:00:00"|"1997-09-05 00:00:00"|Federal Shipping|21|Sir Rodney's Scones|10.0000|30|0.0|300.0|41.8900
Simons bistro|Vinbltet 34|Kobenhavn||"1734"|Denmark|SIMOB|Simons bistro|Vinbltet 34|Kobenhavn||"1734"|Denmark|0.0|10642|"1997-08-22 00:00:00"|"1997-09-19 00:00:00"|"1997-09-05 00:00:00"|Federal Shipping|61|Sirop d'rable|28.5000|20|0.0|570.0|41.8900
Hungry Owl All-Night Grocers|"8 Johnstown Road"|Cork|Co. Cork||Ireland|HUNGO|Hungry Owl All-Night Grocers|"8 Johnstown Road"|Cork|Co. Cork||Ireland|0.0|10661|"1997-09-09 00:00:00"|"1997-10-07 00:00:00"|"1997-09-15 00:00:00"|Federal Shipping|39|Chartreuse verte|18.0000|3|0.0|54.0|17.5500
Hungry Owl All-Night Grocers|"8 Johnstown Road"|Cork|Co. Cork||Ireland|HUNGO|Hungry Owl All-Night Grocers|"8 Johnstown Road"|Cork|Co. Cork||Ireland|0.0|10661|"1997-09-09 00:00:00"|"1997-10-07 00:00:00"|"1997-09-15 00:00:00"|Federal Shipping|58|Escargots de Bourgogne|13.2500|49|0.0|649.0|17.5500
Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|SAVEA|Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|0.0|10678|"1997-09-23 00:00:00"|"1997-10-21 00:00:00"|"1997-10-16 00:00:00"|Federal Shipping|12|Queso Manchego La Pastora|38.0000|100|0.0|3800.0|388.9800
Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|SAVEA|Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|0.0|10678|"1997-09-23 00:00:00"|"1997-10-21 00:00:00"|"1997-10-16 00:00:00"|Federal Shipping|33|Geitost|2.5000|30|0.0|75.0|388.9800
Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|SAVEA|Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|0.0|10678|"1997-09-23 00:00:00"|"1997-10-21 00:00:00"|"1997-10-16 00:00:00"|Federal Shipping|41|Jack's New England Clam Chowder|9.6500|120|0.0|1158.0|388.9800
Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|SAVEA|Save-a-lot Markets|"187 Suffolk Ln."|Boise|ID|"83720"|USA|0.0|10678|"1997-09-23 00:00:00"|"1997-10-21 00:00:00"|"1997-10-16 00:00:00"|Federal Shipping|54|Tourtire|7.4500|30|0.0|223.0|388.9800
Magazzini Alimentari Riuniti|Via Ludovico il Moro 22|Bergamo||"24100"|Italy|MAGAA|Magazzini Alimentari Riuniti|Via Ludovico il Moro 22|Bergamo||"24100"|Italy|0.0|10818|"1998-01-07 00:00:00"|"1998-02-04 00:00:00"|"1998-01-12 00:00:00"|Federal Shipping|32|Mascarpone Fabioli|32.0000|20|0.0|640.0|65.4800
Magazzini Alimentari Riuniti|Via Ludovico il Moro 22|Bergamo||"24100"|Italy|MAGAA|Magazzini Alimentari Riuniti|Via Ludovico il Moro 22|Bergamo||"24100"|Italy|0.0|10818|"1998-01-07 00:00:00"|"1998-02-04 00:00:00"|"1998-01-12 00:00:00"|Federal Shipping|41|Jack's New England Clam Chowder|9.6500|20|0.0|193.0|65.4800
Bon app-|"12, rue des Bouchers"|Marseille||"13008"|France|BONAP|Bon app'|"12, rue des Bouchers"|Marseille||"13008"|France|0.0|10876|"1998-02-09 00:00:00"|"1998-03-09 00:00:00"|"1998-02-12 00:00:00"|Federal Shipping|46|Spegesild|12.0000|21|0.0|252.0|60.4200
Bon app-|"12, rue des Bouchers"|Marseille||"13008"|France|BONAP|Bon app'|"12, rue des Bouchers"|Marseille||"13008"|France|0.0|10876|"1998-02-09 00:00:00"|"1998-03-09 00:00:00"|"1998-02-12 00:00:00"|Federal Shipping|64|Wimmers gute Semmelkndel|33.2500|20|0.0|665.0|60.4200
Maison Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|MAISD|Maison Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|0.0|10896|"1998-02-19 00:00:00"|"1998-03-19 00:00:00"|"1998-02-27 00:00:00"|Federal Shipping|45|Rogede sild|9.5000|15|0.0|142.0|32.4500
Maison Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|MAISD|Maison Dewey|Rue Joseph-Bens 532|Bruxelles||B-1180|Belgium|0.0|10896|"1998-02-19 00:00:00"|"1998-03-19 00:00:00"|"1998-02-27 00:00:00"|Federal Shipping|56|Gnocchi di nonna Alice|38.0000|16|0.0|608.0|32.4500
La maison d-Asie|"1 rue Alsace-Lorraine"|Toulouse||"31000"|France|LAMAI|La maison d'Asie|"1 rue Alsace-Lorraine"|Toulouse||"31000"|France|0.0|10923|"1998-03-03 00:00:00"|"1998-04-14 00:00:00"|"1998-03-13 00:00:00"|Federal Shipping|42|Singaporean Hokkien Fried Mee|14.0000|10|0.0|140.0|68.2600
La maison d-Asie|"1 rue Alsace-Lorraine"|Toulouse||"31000"|France|LAMAI|La maison d'Asie|"1 rue Alsace-Lorraine"|Toulouse||"31000"|France|0.0|10923|"1998-03-03 00:00:00"|"1998-04-14 00:00:00"|"1998-03-13 00:00:00"|Federal Shipping|43|Ipoh Coffee|46.0000|10|0.0|460.0|68.2600
